Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT7iPMtcGoFP9eaoJczdThFw,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-12-04 00:00:00
NXT7Yuqg0LmktH4yLMVhhfTqM,Interest,NEXO,4.58929317,NEXO,4.58929317,$4.55,-,-,"approved / 2.114082 XRP",2025-12-03 06:00:00
NXT17evH6jyMAdpRoplWgpyRe,Interest,NEXO,0.69250396,NEXO,0.69250396,$0.69,-,-,"approved / NEXO Interest Earned",2025-12-03 06:00:00
NXT18vgC2dLCyZv131PMrqJda,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-12-03 00:00:00
NXT6b8KzQQtv2PZqFJGSqZfwe,Interest,NEXO,0.69208211,NEXO,0.69208211,$0.66,-,-,"approved / NEXO Interest Earned",2025-12-02 06:00:00
NXT1q1O40AIaTX6sNTjqgP6lo,Interest,NEXO,4.51689736,NEXO,4.51689736,$4.29,-,-,"approved / 2.114082 XRP",2025-12-02 06:00:00
NXT6YDGscLdNZcwgTviHoX7aI,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-12-02 00:00:00
NXT6JUx4RZ4VV6FIKg2MqPvko,Interest,NEXO,4.81667468,NEXO,4.81667468,$4.56,-,-,"approved / 2.114082 XRP",2025-12-01 06:00:00
NXT2pCdNE3mQuzaZE99eoZ4SO,Interest,NEXO,0.69163601,NEXO,0.69163601,$0.65,-,-,"approved / NEXO Interest Earned",2025-12-01 06:00:00
NXT65EibiQyQB2gg5mcRGxVIM,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-12-01 00:00:00
NXT2r3PAZAhaD4ypD1cyeSKv8,Interest,NEXO,4.86674109,NEXO,4.86674109,$4.65,-,-,"approved / 2.114082 XRP",2025-11-30 06:00:00
NXT1NzmSuy9vpg8sY9pfPLhpj,Interest,NEXO,0.69118589,NEXO,0.69118589,$0.66,-,-,"approved / NEXO Interest Earned",2025-11-30 06:00:00
NXTc4U8ZRpjuXd71J8RQ7p1v,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-11-30 00:00:00
NXT1LP4i45ZA92k14bn27fJQQ,Interest,NEXO,4.61215949,NEXO,4.61215949,$4.61,-,-,"approved / 2.114082 XRP",2025-11-29 06:00:00
NXT15Ck9vJvbmqayqyGVRez8s,Interest,NEXO,0.69075643,NEXO,0.69075643,$0.69,-,-,"approved / NEXO Interest Earned",2025-11-29 06:00:00
NXT1NiU89ItGxuPvxe1bVsN6r,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-11-29 00:00:00
NXT6rUYdhIid7o4YHlxNOiaK4,Interest,NEXO,4.61660163,NEXO,4.61660163,$4.65,-,-,"approved / 2.114082 XRP",2025-11-28 06:00:00
NXTTT4CDJeZ9cuBub3Y6P9sV,Interest,NEXO,0.69032664,NEXO,0.69032664,$0.70,-,-,"approved / NEXO Interest Earned",2025-11-28 06:00:00
NXT22kLKAqKHzsfcphTu0wAVQ,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-11-28 00:00:00
NXT4OvCKyLPEOD5AV5ZG8yGQE,Interest,NEXO,4.67245845,NEXO,4.67245845,$4.70,-,-,"approved / 2.114082 XRP",2025-11-27 06:00:00
NXT2Pr7b2PEmZIfYL92qfoxNA,Interest,NEXO,0.68989237,NEXO,0.68989237,$0.69,-,-,"approved / NEXO Interest Earned",2025-11-27 06:00:00
NXT1kvZswOowH7RnsNZRWGRm9,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-11-27 00:00:00
NXT7jPMYe4oq9AIxQh2JDvlhO,Interest,NEXO,4.79380449,NEXO,4.79380449,$4.65,-,-,"approved / 2.114082 XRP",2025-11-26 06:00:00
NXT2XqpqL4t8WDGkpKTS8cmW,Interest,NEXO,0.68944830,NEXO,0.68944830,$0.67,-,-,"approved / NEXO Interest Earned",2025-11-26 06:00:00
NXTnVwF0keMym8qd5RzBaigX,Interest,xUSD,-0.52000000,xUSD,0.52000000,$0.52,-,-,"approved / Interest",2025-11-26 00:00:00
NXT4NwwjDdC5V2F2bEg6YMQ8l,Interest,NEXO,0.68899556,NEXO,0.68899556,$0.66,-,-,"approved / NEXO Interest Earned",2025-11-25 06:00:00
NXT18kQM9YerGujdHG6qNtPA7,Interest,NEXO,4.90138183,NEXO,4.90138183,$4.71,-,-,"approved / 2.114082 XRP",2025-11-25 06:00:00
NXT4QpNKpDWWEt7gcMWOBh8iI,Interest,USDX,-0.52000000,USDX,0.52000000,$0.52,-,-,"approved / Interest",2025-11-25 00:00:00
NXT3TfIWhV2Sb3hu7w1U6yxis,Interest,NEXO,4.62012401,NEXO,4.62012401,$4.33,-,-,"approved / 2.114082 XRP",2025-11-24 06:00:00
NXT1Iay3WtkjX7KHc24olb9Pj,Interest,NEXO,0.91362599,NEXO,0.91362599,$0.86,-,-,"approved / NEXO Interest Earned",2025-11-24 06:00:00
NXT7G24IJMXVcbhMp5oOWtDYn,Interest,USDX,-0.52000000,USDX,0.52000000,$0.52,-,-,"approved / Interest",2025-11-24 00:00:00
NXT5qpCNjz0SVJ8DrgPzsi2mb,Interest,NEXO,4.46305081,NEXO,4.46305081,$4.12,-,-,"approved / 2.114082 XRP",2025-11-23 06:00:00
NXTsuO8BouQfxjW8iF56LDux,Interest,NEXO,0.91304827,NEXO,0.91304827,$0.84,-,-,"approved / NEXO Interest Earned",2025-11-23 06:00:00
NXT1sOvMidl6QVSuYx6VEPua,Interest,USDX,-0.52000000,USDX,0.52000000,$0.52,-,-,"approved / Interest",2025-11-23 00:00:00
NXT6c24fxbfbQ1fiQQZTgv3qb,Interest,NEXO,4.54762077,NEXO,4.54762077,$4.12,-,-,"approved / 2.114082 XRP",2025-11-22 06:00:00
NXT67NJOpKmCewL01kfHmThRg,Interest,NEXO,0.91246154,NEXO,0.91246154,$0.83,-,-,"approved / NEXO Interest Earned",2025-11-22 06:00:00
NXT1Z0d94oHx2C9Se55FwqnoX,Interest,USDX,-0.52000000,USDX,0.52000000,$0.52,-,-,"approved / Interest",2025-11-22 00:00:00
